word,actual_v,actual_a,actual_d,pred_v,pred_a,pred_d,mae_overall,rmse_overall,mae_v,mae_a,mae_d,word_length,trajectory_length,vad_variance,error_v,error_a,error_d
establishment,0.27712827108923,0.09165886036521084,0.3897185545211818,0.276653977423119,0.11727685310365095,0.377553416528164,0.01275247479918965,0.016375765517146052,0.0004742936661110142,0.025617992738440107,0.012165137993017827,13,39,0.01902109229440238,-0.0004742936661110142,0.025617992738440107,-0.012165137993017827
image,0.2225484987874709,-0.25823231610774955,0.0649010502849929,0.2502663137881105,-0.24395712140664416,0.08850145837389614,0.021864472596882734,0.022576076675151192,0.02771781500063958,0.014275194701105387,0.023600408088903235,5,39,0.04368416763293282,0.02771781500063958,0.014275194701105387,0.023600408088903235
easy,0.07632126676677432,0.14924625992281387,0.15479790874456745,0.04414082753265031,0.14114220575493253,0.13181719078000004,0.021088403788857586,0.023305004908989645,0.03218043923412401,0.008104054167881347,0.02298071796456741,4,39,0.0035147157487316672,-0.03218043923412401,-0.008104054167881347,-0.02298071796456741
name,0.2588111750589982,-0.2929143910586454,0.025907043569280336,0.28345046302049665,-0.2627939759424531,0.05243129921878691,0.02709465290906579,0.02718988816810257,0.024639287961498446,0.030120415116192345,0.026524255649506577,4,39,0.047809579692687364,0.024639287961498446,0.030120415116192345,0.026524255649506577
loose,0.22108533620071674,-0.06691971490623994,0.22518227361139176,0.2333860273255441,-0.05391726415785909,0.2192888484938701,0.010398855663576618,0.010879693427486993,0.012300691124827345,0.013002450748380842,0.005893425117521667,5,39,0.01893690519732213,0.012300691124827345,0.013002450748380842,-0.005893425117521667
peace,-0.044098617411944666,0.05852344281119111,0.16825072004485117,-0.2062184793103441,0.09924945261623767,0.20431505469975858,0.07963673545278448,0.09872874240513417,0.16211986189839944,0.040726009805046565,0.03606433465490741,5,39,0.014724857907730602,-0.16211986189839944,0.040726009805046565,0.03606433465490741
cake,0.2713631440301902,-0.2352221789169417,-0.15802002879427338,0.2697428623915024,-0.23509925132210338,-0.15763356500022746,0.0007098910091906663,0.0009643267161340813,0.0016202816386877705,0.0001229275948383124,0.0003864637940459159,4,39,0.053704979761013676,-0.0016202816386877705,0.0001229275948383124,0.0003864637940459159
win,0.34385826631139926,0.3579937725083259,0.3764875663474083,0.3474052199049197,0.3709643063108116,0.38505137573479364,0.00836043226113048,0.009204246450044683,0.003546953593520419,0.012970533802485695,0.008563809387385324,3,39,0.0016615195012748868,0.003546953593520419,0.012970533802485695,0.008563809387385324
however,-0.04410097077847412,-0.047989334989549964,0.11443336609456664,-0.04380286413008541,-0.04708860685834579,0.1146915882327669,0.00048568563926438174,0.0005677022144319534,0.00029810664838871015,0.0009007281312041759,0.0002582221382002592,7,39,0.005885081856837415,0.00029810664838871015,0.0009007281312041759,0.0002582221382002592
bitter,-0.023830335237812257,0.09160729921714805,-0.02016548460311842,-0.06432341555414259,0.09807396923041178,-0.03303857860897152,0.019944281445149054,0.024814135244847536,0.04049308031633033,0.006466670013263731,0.012873094005853097,6,39,0.00693971111642212,-0.04049308031633033,0.006466670013263731,-0.012873094005853097
stake,0.25216187640771076,0.08951420639223182,0.1830716603870139,0.25695463247220507,0.09880380187903941,0.18281961724556928,0.0047781315642488375,0.006036848536209717,0.004792756064494308,0.009289595486807592,0.00025204314144461337,5,39,0.007760018752587988,0.004792756064494308,0.009289595486807592,-0.00025204314144461337
around,-0.015661760537151743,-0.3010048282725116,-0.175411889440033,-0.014129003051516126,-0.3005798749557182,-0.16610476578954927,0.0037549448176375905,0.005451375406770271,0.0015327574856356177,0.0004249533167934305,0.009307123650483723,6,39,0.01438277232956656,0.0015327574856356177,0.0004249533167934305,0.009307123650483723
league,0.40430713263606044,0.09124600325777472,0.1817112411235,0.3904395153690514,0.040731912272693856,0.17799726611113562,0.022698561088151426,0.03031928872904586,0.013867617267009025,0.05051409098508087,0.0037139750123643955,6,39,0.04037387611045704,-0.013867617267009025,-0.05051409098508087,-0.0037139750123643955
parliament,0.24808368021054875,-0.25282569041691744,0.34091330672819303,0.2505473740725548,-0.255188088478626,0.3500378813037626,0.004650222166428066,0.005624605859755318,0.002463693862006039,0.0023623980617085705,0.009124574575569588,10,39,0.07032688398345056,0.002463693862006039,-0.0023623980617085705,0.009124574575569588
somebody,0.21999999999999997,-0.25,0.062,0.21978205146908297,-0.24999410459076904,0.061844304242287776,0.0001265132326200615,0.0001546797626802578,0.0002179485309170004,5.8954092309604356e-06,0.00015569575771222366,8,39,0.03813422222222223,-0.0002179485309170004,5.8954092309604356e-06,-0.00015569575771222366
significantly,0.5179909860227878,-0.049382867133865756,0.43728789500837834,0.4984799430994705,-0.061209635433896126,0.4179056578594415,0.016906682790761497,0.017284138791348172,0.01951104292331729,0.01182676830003037,0.01938223714893683,13,39,0.06145341758555189,-0.01951104292331729,-0.01182676830003037,-0.01938223714893683
college,0.43780452835014455,-0.0887397538288096,0.44813820443552804,0.43399509701414263,-0.08838217441682533,0.4460769602298369,0.0020760849845591115,0.0025092069009339545,0.0038094313360019227,0.0003575794119842629,0.0020612442056911484,7,39,0.057088066500332935,-0.0038094313360019227,0.0003575794119842629,-0.0020612442056911484
wash,0.23330227246131036,-0.3176129480146842,-0.05211911535409263,0.22892128063610062,-0.3055161822837427,-0.05148774462500799,0.005703042761745286,0.007436922739937078,0.004380991825209735,0.012096765730941483,0.000631370729084639,4,39,0.05127328666332181,-0.004380991825209735,0.012096765730941483,0.000631370729084639
stretch,0.19757443556433468,-0.07066890623296249,0.17653248660265608,0.20773987921033168,-0.08382869525361829,0.17558018563798186,0.00809251121044234,0.009616360515902629,0.010165443645997002,0.013159789020655802,0.0009523009646742187,7,39,0.015295225648162058,0.010165443645997002,-0.013159789020655802,-0.0009523009646742187
economic,0.21506141931915046,-0.08543486747118005,0.40585770051244624,0.2185946254781011,-0.08578191090659676,0.40722874794396197,0.0017504323419610252,0.00219725252434174,0.0035332061589506414,0.0003470434354167079,0.0013710474315157262,8,39,0.04144082326151987,0.0035332061589506414,-0.0003470434354167079,0.0013710474315157262
unfamiliar,0.507466866897943,-0.11770871163293486,0.40280443919045494,0.5053993529825238,-0.11993440095055848,0.39753466563951223,0.003187658927995158,0.003511828583860126,0.00206751391541915,0.002225689317623611,0.0052697735509427135,10,39,0.07511064193000717,-0.00206751391541915,-0.002225689317623611,-0.0052697735509427135
crimson,0.29367857111120643,-0.1521675781553966,0.10355087053023157,0.28974147387578125,-0.15121175978994672,0.10079599557465958,0.0025492635188156857,0.0028286427493152758,0.00393709723542518,0.0009558183654498897,0.002754874955571987,7,39,0.031459810609143074,-0.00393709723542518,0.0009558183654498897,-0.002754874955571987
faculty,0.17507012056386792,0.04604199935399721,0.2818396231452466,0.17638469684768918,0.045259729471858016,0.2845743217575491,0.001610514926087656,0.001809109677402737,0.001314576283821256,0.0007822698821391902,0.002734698612302522,7,39,0.0170252354856015,0.001314576283821256,-0.0007822698821391902,0.002734698612302522
pump,0.16805252614248228,0.1234582884715514,0.2008011401583053,0.15907685157354426,0.12167618151046483,0.2006137490601969,0.0036483908760443265,0.005284371757420941,0.008975674568938025,0.001782106961086563,0.0001873910981083915,4,39,0.0011930182108222205,-0.008975674568938025,-0.001782106961086563,-0.0001873910981083915
enable,0.2587668826322013,-0.15634089038589238,0.12142655929608487,0.25805740817795303,-0.16075535201639912,0.11272463957633758,0.004608618601500775,0.005648428462778354,0.0007094744542482934,0.0044144616305067386,0.008701919719747292,6,39,0.03018397349407703,-0.0007094744542482934,-0.0044144616305067386,-0.008701919719747292
them,0.17357423217679613,-0.2773455567596232,-0.023381245817504344,0.17564056935663244,-0.27248471849422806,-0.02005073702958725,0.0034192280777161793,0.003605079137804348,0.002066337179836314,0.004860838265395129,0.0033305087879170955,4,39,0.03262315298927285,0.002066337179836314,0.004860838265395129,0.0033305087879170955
venture,0.2234401486113852,0.44754532929656476,0.32559831018053365,0.2202355998409267,0.41758947951842673,0.30276321884189333,0.018665163295745617,0.021825546691867502,0.003204548770458504,0.029955849778138033,0.022835091338640312,7,39,0.008179109627451314,-0.003204548770458504,-0.029955849778138033,-0.022835091338640312
harvest,0.23569817792743075,-0.10424659813939738,0.18605857825718583,0.21961803418277853,-0.08569540900401262,0.20168399249113644,0.016752249037995864,0.016801500043825867,0.01608014374465222,0.018551189135384755,0.015625414233950613,7,39,0.0180385219071059,-0.01608014374465222,0.018551189135384755,0.015625414233950613
assumption,0.18228913254523407,-0.1307166901186744,0.09426521808465743,0.1807907944549402,-0.12832042897410587,0.09265656069367711,0.0018344188752809076,0.0018774861834689124,0.0014983380902938714,0.0023962611445685345,0.001608657390980317,10,39,0.02035520598658223,-0.0014983380902938714,0.0023962611445685345,-0.001608657390980317
purchase,0.35147573023055295,0.2685097728787322,0.22958466727033036,0.3357729799952032,0.3153513239504272,0.2369539924736652,0.023304542170126525,0.028838713712117926,0.015702750235349727,0.04684155107169502,0.007369325203334831,8,39,0.002199254388311297,-0.015702750235349727,0.04684155107169502,0.007369325203334831
fish,0.007920118497258726,-0.18978053597024336,-0.017993986152804148,0.0021600180960276664,-0.1853511718091498,-0.02337547866419314,0.005190319024571199,0.0052204241575430745,0.005760100401231059,0.004429364161093546,0.005381492511388992,4,39,0.006459877517193386,-0.005760100401231059,0.004429364161093546,-0.005381492511388992
scarlet,0.4106666666577027,-0.13799999999698775,0.1999999999956344,0.41089193903584,-0.13811176274384707,0.1999248090050969,0.0001374087051780326,0.0001515390389692603,0.00022527237813729784,0.00011176274685931187,7.519099053748812e-05,7,39,0.05107328394893178,0.00022527237813729784,-0.00011176274685931187,-7.519099053748812e-05
iron,0.13772377119086576,-0.15703819925308177,0.0655147425376277,0.13555647165619186,-0.14872911658474622,0.07167474281686731,0.005545460827416355,0.006101465548059309,0.0021672995346739,0.008309082668335549,0.006160000279239616,4,39,0.012899370532955761,-0.0021672995346739,0.008309082668335549,0.006160000279239616
lock,0.136542619378504,-0.12324584708899808,0.12930551565306184,0.1261410325432056,-0.12323020751317992,0.12680324186435069,0.004306500066609237,0.006176693489838925,0.010401586835298404,1.5639575818154894e-05,0.0025022737887111512,4,39,0.0184927381283077,-0.010401586835298404,1.5639575818154894e-05,-0.0025022737887111512
sum,0.29294401169623235,-0.1876767395239064,0.12391969170020216,0.2864671291012108,-0.18046355938623052,0.13627867320253914,0.008683014745011472,0.009068708096588007,0.006476882595021549,0.007213180137675884,0.012358981502336983,3,39,0.034461030846541896,-0.006476882595021549,0.007213180137675884,0.012358981502336983
cabin,0.08432336520251106,-0.3021041135203667,-0.041241019720946376,0.12447209180626972,-0.27952182091470706,-0.017011036635069438,0.028987000765098414,0.030049804589341735,0.040148726603758664,0.022582292605659637,0.024229983085876938,5,39,0.027307767929475302,0.040148726603758664,0.022582292605659637,0.024229983085876938
behalf,0.3200372583720358,-0.2750916410673981,0.11284952927485331,0.3205031623306422,-0.2751615671993877,0.11444081417176497,0.0007090383291692334,0.0009581481767310815,0.0004659039586064062,6.992613198963937e-05,0.0015912848969116544,6,39,0.0608182410569693,0.0004659039586064062,-6.992613198963937e-05,0.0015912848969116544
trust,0.6103104496261944,-0.15158367197539127,0.3438692421576219,0.57524335264705,-0.1373261480570698,0.3242046545143061,0.02299640284692724,0.024628400178167476,0.03506709697914445,0.014257523918321469,0.0196645876433158,5,39,0.0779261231133692,-0.03506709697914445,0.014257523918321469,-0.0196645876433158
saint,0.4793928810528738,-0.3030845143580395,0.2397601464146605,0.49178969002702666,-0.31604626846088885,0.2325921550773762,0.01084218480476216,0.011151502768323064,0.012396808974152851,0.012961754102849332,0.007167991337284296,5,39,0.1082712590492531,0.012396808974152851,-0.012961754102849332,-0.007167991337284296
bush,-0.08738601194108499,-0.10209781943172327,0.03522519644117848,-0.014516453864616707,-0.10250873339056157,0.04321741340431952,0.027090896332815872,0.04232421244208123,0.07286955807646828,0.0004109139588382993,0.007992216963141036,4,39,0.008898473242987853,0.07286955807646828,-0.0004109139588382993,0.007992216963141036
bulk,0.20097462918295483,-0.12011434896865589,0.11758838936483426,0.20033045344196715,-0.1350019457914068,0.0962059328992259,0.012304743009782326,0.015047313669951164,0.0006441757409876847,0.014887596822750926,0.021382456465608365,4,39,0.019509592670067452,-0.0006441757409876847,-0.014887596822750926,-0.021382456465608365
cap,0.06758828992730737,-0.29586656121999705,-0.059431528732664524,0.09118066333242152,-0.3151699972704176,-0.07662751823861765,0.02003059965382928,0.020206639018961595,0.02359237340511415,0.019303436050420564,0.01719598950595312,3,39,0.03222032053876995,0.02359237340511415,-0.019303436050420564,-0.01719598950595312
rocky,0.06377721653196157,-0.45752462556175366,0.19665370105022764,0.1101548285004328,-0.43156552531509434,0.18664987174569736,0.02744684717322028,0.031224105956073816,0.04637761196847123,0.025959100246659317,0.010003829304530282,5,39,0.09242403708750356,0.04637761196847123,0.025959100246659317,-0.010003829304530282
regularly,0.09714012898956753,-0.5337463451415247,-0.01736980015238577,0.10797448461618116,-0.5129619043738413,-0.0012624473246093774,0.015908716407357835,0.01641973462014286,0.010834355626613626,0.020784440767683487,0.01610735282777639,9,39,0.07179282966561963,0.010834355626613626,0.020784440767683487,0.01610735282777639
offset,0.01885908169987282,-0.08925818747756421,0.08974554500676751,0.017678119271890204,-0.04421269267694952,0.13587450101384824,0.03078513774522601,0.037230685625308686,0.0011809624279826153,0.04504549480061469,0.046128956007080724,6,39,0.005525425155915031,-0.0011809624279826153,0.04504549480061469,0.046128956007080724
speed,0.11127928727376649,0.07451204028994751,0.228996466831583,0.14808090658769082,0.05551470909972353,0.24101834464741545,0.02260694277332692,0.02489834882541993,0.03680161931392434,0.01899733119022398,0.012021877815832444,5,39,0.0076890528031070965,0.03680161931392434,-0.01899733119022398,0.012021877815832444
